Material,Steel,
Geometry,Rectangular,
Width,3.502,mm
Thickness,2.49,mm
Length,50.8,mm
,,
Time,Extension,Load
(s),(mm),(N)
1185.10,20.06776,3476.7
1185.20,20.0693,3475.56
1185.30,20.071,3475.5
1185.40,20.07288,3477.28
1185.50,20.07467,3478.07
1185.60,20.0763,3476.81
1185.70,20.07784,3475.78
1185.80,20.07954,3475.63
1185.90,20.08133,3476.57
1186.00,20.08313,3477.04
1186.10,20.08466,3475.82
1186.20,20.08603,3474.02
1186.30,20.08782,3474.45
1186.40,20.08987,3477.55
1186.50,20.09166,3478.28
1186.60,20.0932,3476.58
1186.70,20.09474,3475.04
1186.80,20.09645,3474.87
1186.90,20.09824,3475.87
1187.00,20.09995,3476.24
1187.10,20.10148,3475.45
1187.20,20.10311,3473.91
1187.30,20.10507,3476.42
1187.40,20.10686,3477.39
1187.50,20.10849,3476.05
1187.60,20.11011,3475.12
1187.70,20.11173,3475.02
1187.80,20.11361,3475.82
1187.90,20.11523,3475.75
1188.00,20.11685,3475.02
1188.10,20.11822,3473.17
1188.20,20.11993,3473.02
1188.30,20.12198,3476.08
1188.40,20.12385,3477.58
1188.50,20.12539,3476.04
1188.60,20.12693,3474.4
1188.70,20.12864,3473.93
1188.80,20.13034,3474.8
1188.90,20.13214,3475.5
1189.00,20.13367,3474.64
1189.10,20.13521,3472.94
1189.20,20.13717,3475.13
1189.30,20.13905,3476.43
1189.40,20.14067,3475.74
1189.50,20.14221,3474.44
1189.60,20.14383,3473.66
1189.70,20.14562,3474.56
1189.80,20.1475,3475.89
1189.90,20.14904,3474.59
1190.00,20.15049,3472.94
1190.10,20.15211,3472.35
1190.20,20.15408,3474.4
1190.30,20.15596,3476.15
1190.40,20.15758,3475.73
1190.50,20.15912,3474.19
1190.60,20.16074,3472.81
1190.70,20.16253,3474.2
1190.80,20.16432,3474.5
1190.90,20.16595,3474.29
1191.00,20.1674,3472.12
1191.10,20.16928,3473.78
1191.20,20.17124,3475.8
1191.30,20.17286,3475.16
1191.40,20.17448,3473.8
1191.50,20.17602,3472.88
1191.60,20.17781,3473.5
1191.70,20.17969,3474.7
1191.80,20.18123,3473.83
1191.90,20.18268,3472.5
1192.00,20.1843,3471.34
1192.10,20.1861,3472.62
1192.20,20.18814,3475.35
1192.30,20.18985,3475.39
1192.40,20.19139,3473.46
1192.50,20.19293,3472.25
1192.60,20.19463,3472.2
1192.70,20.19643,3473.51
1192.80,20.19814,3473.45
1192.90,20.19958,3471.94
1193.00,20.20138,3472.17
1193.10,20.20334,3474.26
1193.20,20.20505,3474.61
1193.30,20.20659,3473.21
1193.40,20.20821,3472.1
1193.50,20.20992,3472.21
1193.60,20.21179,3473.7
1193.70,20.21342,3473.43
1193.80,20.21495,3472.07
1193.90,20.21641,3470.54
1194.00,20.21828,3471.25
1194.10,20.22033,3474.66
1194.20,20.22204,3474.72
1194.30,20.22358,3472.67
1194.40,20.2252,3471.73
1194.50,20.22674,3470.87
1194.60,20.22861,3472.51
1194.70,20.23032,3472.71
1194.80,20.23177,3471.05
1194.90,20.23357,3471.25
1195.00,20.23544,3473.01
1195.10,20.23724,3473.95
1195.20,20.23886,3472.14
1195.30,20.2404,3471.27
1195.40,20.2421,3470.88
1195.50,20.24398,3472.48
1195.60,20.24569,3472.85
1195.70,20.24723,3471.04
1195.80,20.24868,3469.62
1195.90,20.2503,3469.3
1196.00,20.25235,3472.38
1196.10,20.25423,3474.05
1196.20,20.25577,3472.2
1196.30,20.25739,3471.16
1196.40,20.25901,3470.44
1196.50,20.26072,3470.86
1196.60,20.26251,3471.44
1196.70,20.26405,3470.81
1196.80,20.26567,3469.48
1196.90,20.26755,3471.55
1197.00,20.26943,3472.97
1197.10,20.27105,3471.69
1197.20,20.27258,3470.62
1197.30,20.27421,3469.91
1197.40,20.27609,3470.94
1197.50,20.27796,3472.47
1197.60,20.27942,3470.81
1197.70,20.28087,3469.04
1197.80,20.28249,3468.39
1197.90,20.28445,3470.74
1198.00,20.28642,3473.17
1198.10,20.28795,3471.57
1198.20,20.28957,3470.18
1198.30,20.2912,3469.54
1198.40,20.29291,3469.72
1198.50,20.2947,3470.5
1198.60,20.29624,3469.92
1198.70,20.29777,3468.46
1198.80,20.29965,3469.95
1198.90,20.30161,3471.77
1199.00,20.30324,3471
1199.10,20.30469,3469.34
1199.20,20.30631,3468.07
1199.30,20.30828,3470.26
1199.40,20.31015,3471.8
1199.50,20.3116,3469.87
1199.60,20.31306,3468.09
1199.70,20.31459,3466.63
1199.80,20.31664,3469.23
1199.90,20.31861,3472.06
1200.00,20.32023,3470.95
1200.10,20.32176,3469.09
1200.20,20.32339,3468.59
1200.30,20.32509,3468.4
1200.40,20.32689,3469.25
1200.50,20.32851,3468.92
1200.60,20.32996,3466.99
1200.70,20.33184,3468.29
1200.80,20.33372,3470.4
1200.90,20.33542,3470.44
1201.00,20.33696,3468.74
1201.10,20.3385,3467.6
1201.20,20.34029,3468.07
1201.30,20.34225,3470.47
1201.40,20.34388,3469.45
1201.50,20.34533,3467.58
1201.60,20.34686,3466.17
1201.70,20.34866,3467
1201.80,20.35071,3470.22
1201.90,20.35242,3470.5
1202.00,20.35395,3468.24
1202.10,20.35557,3467.36
1202.20,20.35719,3467.08
1202.30,20.35899,3467.69
1202.40,20.36061,3467.6
1202.50,20.36223,3466.94
1202.60,20.36385,3466.64
1202.70,20.36582,3468.52
1202.80,20.36761,3469.58
1202.90,20.36915,3467.94
1203.00,20.37077,3466.9
1203.10,20.37239,3466.51
1203.20,20.37436,3467.79
1203.30,20.37607,3468.77
1203.40,20.3776,3466.56
1203.50,20.37897,3464.83
1203.60,20.38076,3465.28
1203.70,20.38289,3468.63
1203.80,20.3846,3469.68
1203.90,20.38614,3467.18
1204.00,20.38776,3466.37
1204.10,20.38938,3465.88
1204.20,20.39118,3466.32
1204.30,20.3928,3466.53
1204.40,20.39442,3465.54
1204.50,20.39604,3465.44
1204.60,20.39792,3467.08
1204.70,20.3998,3468.26
1204.80,20.40142,3467.22
1204.90,20.40287,3465.55
1205.00,20.40458,3464.91
1205.10,20.40655,3466.84
1205.20,20.40834,3467.8
1205.30,20.40979,3465.68
1205.40,20.41124,3463.91
1205.50,20.41286,3463.47
1205.60,20.415,3467.05
1205.70,20.41688,3468.37
1205.80,20.41833,3466.09
1205.90,20.41995,3464.87
1206.00,20.42157,3464.08
1206.10,20.42328,3464.45
1206.20,20.42499,3464.82
1206.30,20.42661,3464.53
1206.40,20.42823,3464.25
1206.50,20.43002,3464.95
1206.60,20.43199,3466.63
1206.70,20.43361,3465.89
1206.80,20.43515,3464.34
1206.90,20.43669,3462.94
1207.00,20.43856,3464.73
1207.10,20.44053,3466.42
1207.20,20.44198,3464.76
1207.30,20.44343,3462.83
1207.40,20.44505,3461.64
1207.50,20.4471,3464.85
1207.60,20.44906,3467.14
1207.70,20.4506,3465.21
1207.80,20.45214,3463.52
1207.90,20.45376,3462.84
1208.00,20.45547,3462.95
1208.10,20.45709,3463.11
1208.20,20.4588,3462.91
1208.30,20.46042,3462.92
1208.40,20.46221,3463.14
1208.50,20.46418,3465.19
1208.60,20.4658,3464.76
1208.70,20.46733,3463.03
1208.80,20.46887,3461.73
1208.90,20.47075,3463.02
1209.00,20.47272,3465.05
1209.10,20.47425,3463.55
1209.20,20.4757,3461.73
1209.30,20.47716,3459.99
1209.40,20.4792,3462.41
1209.50,20.48125,3465.42
1209.60,20.48279,3464.01
1209.70,20.48433,3461.92
1209.80,20.48595,3461.32
1209.90,20.48766,3461.1
1210.00,20.48936,3461.98
1210.10,20.49107,3462.14
1210.20,20.49261,3461.18
1210.30,20.4944,3461.15
1210.40,20.49619,3462.26
1210.50,20.4979,3462.42
1210.60,20.49952,3461.4
1210.70,20.50097,3459.88
1210.80,20.50285,3461.01
1210.90,20.50482,3463.01
1211.00,20.50644,3461.97
1211.10,20.50789,3460.34
1211.20,20.50934,3458.27
1211.30,20.51122,3459.87
1211.40,20.51335,3462.82
1211.50,20.51498,3462.71
1211.60,20.51651,3460.53
1211.70,20.51814,3459.76
1211.80,20.51976,3459.21
1211.90,20.52155,3460.3
1212.00,20.52326,3460.53
1212.10,20.5248,3459.31
1212.20,20.52642,3459
1212.30,20.52838,3460.51
1212.40,20.53018,3461.44
1212.50,20.53171,3460.15
1212.60,20.53333,3458.9
1212.70,20.53496,3458.46
1212.80,20.53692,3460.48
1212.90,20.53863,3460.71
1213.00,20.54008,3458.61
1213.10,20.54162,3456.86
1213.20,20.54332,3457.19
1213.30,20.54537,3460.27
1213.40,20.54716,3460.72
1213.50,20.5487,3459.23
1213.60,20.55033,3457.64
1213.70,20.55195,3457.69
1213.80,20.55365,3457.7
1213.90,20.55536,3458.23
1214.00,20.55698,3457.6
1214.10,20.55861,3456.71
1214.20,20.56048,3458.09
1214.30,20.56236,3459.27
1214.40,20.56399,3458.71
1214.50,20.56552,3457
1214.60,20.56714,3456.21
1214.70,20.56902,3457.88
1214.80,20.57081,3458.96
1214.90,20.57235,3456.86
1215.00,20.57372,3454.82
1215.10,20.57551,3454.85
1215.20,20.57756,3457.89
1215.30,20.57935,3459.31
1215.40,20.58097,3457.5
1215.50,20.58251,3455.89
1215.60,20.58414,3455.09
1215.70,20.58584,3455.71
1215.80,20.58764,3456.21
1215.90,20.58917,3455.63
1216.00,20.5908,3454.38
1216.10,20.59259,3455.13
1216.20,20.59455,3456.87
1216.30,20.59617,3456.8
1216.40,20.59771,3455.12
1216.50,20.59933,3454.22
1216.60,20.60113,3454.69
1216.70,20.60309,3456.53
1216.80,20.60454,3454.56
1216.90,20.60599,3452.67
1217.00,20.60761,3451.83
1217.10,20.60966,3454.66
1217.20,20.61163,3456.8
1217.30,20.61316,3455.21
1217.40,20.6147,3453.3
1217.50,20.61632,3452.76
1217.60,20.61803,3452.44
1217.70,20.61982,3453.2
1217.80,20.62144,3453.1
1217.90,20.62298,3451.76
1218.00,20.62469,3452.08
1218.10,20.62665,3453.74
1218.20,20.62836,3454.01
1218.30,20.6299,3452.19
1218.40,20.63152,3451.38
1218.50,20.63323,3451.41
1218.60,20.63519,3452.99
1218.70,20.63673,3452.14
1218.80,20.63827,3450.46
1218.90,20.63972,3448.94
1219.00,20.64176,3451.1
1219.10,20.64373,3453.78
1219.20,20.64535,3452.59
1219.30,20.6468,3450.33
1219.40,20.64842,3449.15
1219.50,20.65022,3449.8
1219.60,20.65201,3450.86
1219.70,20.65363,3450.43
1219.80,20.65508,3448.62
1219.90,20.65688,3449.19
1220.00,20.65884,3450.92
1220.10,20.66055,3451.18
1220.20,20.66217,3449.23
1220.30,20.66379,3448.75
1220.40,20.66559,3448.84
1220.50,20.66729,3449.51
1220.60,20.66892,3448.59
1220.70,20.67045,3447.11
1220.80,20.6719,3445.75
1220.90,20.67378,3446.99
1221.00,20.67583,3449.97
1221.10,20.67754,3449.79
1221.20,20.67908,3447.3
1221.30,20.68061,3445.95
1221.40,20.68232,3445.99
1221.50,20.68412,3447.07
1221.60,20.68582,3446.65
1221.70,20.68736,3445.61
1221.80,20.68907,3445.56
1221.90,20.69086,3446.29
1222.00,20.69274,3447.51
1222.10,20.69427,3445.88
1222.20,20.69589,3444.79
1222.30,20.6976,3444.42
1222.40,20.69948,3445.54
1222.50,20.70119,3445.97
1222.60,20.70264,3444.05
1222.70,20.70409,3442.3
1222.80,20.70588,3442.3
1222.90,20.70802,3445.59
1223.00,20.70973,3446.19
1223.10,20.71126,3443.72
1223.20,20.7128,3442.5
1223.30,20.71451,3441.69
1223.40,20.7163,3442.86
1223.50,20.71801,3443.03
1223.60,20.71955,3441.88
1223.70,20.72117,3441.09
1223.80,20.72305,3441.69
1223.90,20.72493,3443.41
1224.00,20.72655,3442.02
1224.10,20.72808,3440.49
1224.20,20.72979,3440.04
1224.30,20.73158,3440.52
1224.40,20.73338,3441.62
1224.50,20.73491,3439.77
1224.60,20.73628,3437.72
1224.70,20.73807,3437.45
1224.80,20.74004,3440.36
1224.90,20.74192,3441.44
1225.00,20.74345,3439.42
1225.10,20.74499,3437.47
1225.20,20.7467,3437.06
1225.30,20.7484,3437.65
1225.40,20.7502,3437.92
1225.50,20.75173,3436.93
1225.60,20.75336,3435.69
1225.70,20.75524,3436.68
1225.80,20.75711,3437.93
1225.90,20.75874,3436.96
1226.00,20.76027,3435.3
1226.10,20.76189,3434.44
1226.20,20.76369,3434.94
1226.30,20.76557,3435.73
1226.40,20.7671,3434.67
1226.50,20.76855,3432.73
1226.60,20.77018,3431.32
1226.70,20.77214,3434.22
1226.80,20.7741,3435.8
1226.90,20.77573,3434.27
1227.00,20.77718,3432
1227.10,20.7788,3431.03
1227.20,20.78059,3431.73
1227.30,20.78239,3432.23
1227.40,20.78401,3431.53
1227.50,20.78546,3429.24
1227.60,20.78742,3430.68
1227.70,20.7893,3432.14
1227.80,20.79092,3431.03
1227.90,20.79255,3429.42
1228.00,20.79417,3428.74
1228.10,20.79596,3429.18
1228.20,20.79767,3428.89
1228.30,20.79929,3428.04
1228.40,20.80083,3426.5
1228.50,20.80228,3424.63
1228.60,20.80424,3426.96
1228.70,20.80629,3429.06
1228.80,20.80791,3427.8
1228.90,20.80945,3425.54
1229.00,20.81099,3424.02
1229.10,20.81278,3424.47
1229.20,20.81457,3424.95
1229.30,20.8162,3424.39
1229.40,20.81765,3422.02
1229.50,20.81953,3422.83
1229.60,20.8214,3424.45
1229.70,20.82311,3424.07
1229.80,20.82465,3422.06
1229.90,20.82627,3420.86
1230.00,20.82798,3420.74
1230.10,20.82986,3421.75
1230.20,20.83148,3421.31
1230.30,20.83302,3419.19
1230.40,20.83455,3417.63
1230.50,20.83634,3418.25
1230.60,20.83839,3420.5
1230.70,20.8401,3419.94
1230.80,20.84164,3418.14
1230.90,20.84318,3416.15
1231.00,20.84497,3416.46
1231.10,20.84668,3416.94
1231.20,20.84838,3416.25
1231.30,20.84983,3414.29
1231.40,20.85163,3413.93
1231.50,20.85351,3415.6
1231.60,20.8553,3415.97
1231.70,20.85692,3413.79
1231.80,20.85855,3412.45
1231.90,20.86016,3411.9
1232.00,20.86204,3412.45
1232.10,20.86367,3412.23
1232.20,20.8652,3410.43
1232.30,20.86674,3408.43
1232.40,20.86845,3408.6
1232.50,20.87041,3410.62
1232.60,20.87229,3411.53
1232.70,20.87383,3409.07
1232.80,20.87536,3407
1232.90,20.87699,3405.94
1233.00,20.87886,3406.79
1233.10,20.88057,3406.73
1233.20,20.88211,3405.34
1233.30,20.88373,3403.81
1233.40,20.88561,3405.69
1233.50,20.88749,3405.84
1233.60,20.88911,3404.58
1233.70,20.89065,3402.2
1233.80,20.89235,3401.54
1233.90,20.89415,3402.14
1234.00,20.89585,3402.13
1234.10,20.89748,3400.72
1234.20,20.89893,3398.4
1234.30,20.90055,3397.73
1234.40,20.9026,3399.97
1234.50,20.90448,3401.18
1234.60,20.9061,3399.08
1234.70,20.90764,3396.53
1234.80,20.90918,3395.51
1234.90,20.91097,3395.66
1235.00,20.91276,3396.37
1235.10,20.9143,3394.77
1235.20,20.91592,3392.88
1235.30,20.9178,3394.31
1235.40,20.91968,3395.09
1235.50,20.9213,3393.39
1235.60,20.92284,3391.26
1235.70,20.92454,3390.11
1235.80,20.92633,3390.54
1235.90,20.92813,3391.03
1236.00,20.92966,3389.04
1236.10,20.93112,3386.97
1236.20,20.93274,3385.69
1236.30,20.93462,3386.78
1236.40,20.93667,3389.15
1236.50,20.93829,3387.22
1236.60,20.93983,3384.67
1236.70,20.94145,3383.6
1236.80,20.94316,3383.15
1236.90,20.94486,3383.05
1237.00,20.94657,3382.42
1237.10,20.94802,3380.34
1237.20,20.9499,3380.75
1237.30,20.95186,3382.25
1237.40,20.95349,3380.95
1237.50,20.95502,3378.87
1237.60,20.95665,3377.17
1237.70,20.95835,3376.92
1237.80,20.96032,3378.35
1237.90,20.96194,3376.97
1238.00,20.96339,3374.62
1238.10,20.96493,3372.59
1238.20,20.96672,3373.09
1238.30,20.96885,3375.64
1238.40,20.97048,3374.26
1238.50,20.97201,3371.77
1238.60,20.97364,3370.42
1238.70,20.97534,3369.39
1238.80,20.97705,3369.72
1238.90,20.97876,3368.91
1239.00,20.98021,3367.08
1239.10,20.982,3366.91
1239.20,20.98397,3367.98
1239.30,20.98567,3367.31
1239.40,20.98721,3365.16
1239.50,20.98875,3362.66
1239.60,20.99063,3363.34
1239.70,20.9925,3364.48
1239.80,20.99413,3362.89
1239.90,20.99558,3360.24
1240.00,20.99703,3357.95
1240.10,20.99891,3358.2
1240.20,21.00096,3360.79
1240.30,21.00266,3360.26
1240.40,21.0042,3357.23
1240.50,21.00582,3355.88
1240.60,21.00753,3354.83
1240.70,21.00924,3354.62
1240.80,21.01095,3354.29
1240.90,21.0124,3352.22
1241.00,21.0141,3351
1241.10,21.01607,3352.65
1241.20,21.01786,3352.73
1241.30,21.0194,3350.26
1241.40,21.02102,3348.43
1241.50,21.02264,3347.47
1241.60,21.02461,3348.49
1241.70,21.02631,3348.26
1241.80,21.02785,3345.32
1241.90,21.0293,3343.36
1242.00,21.03101,3342.48
1242.10,21.03297,3344.21
1242.20,21.03494,3345.38
1242.30,21.03639,3342.13
1242.40,21.03801,3340.35
1242.50,21.03963,3339
1242.60,21.04134,3338.55
1242.70,21.04305,3337.92
1242.80,21.04467,3336.76
1242.90,21.04629,3335.46
1243.00,21.04817,3335.84
1243.10,21.05005,3336.55
1243.20,21.05167,3334.55
1243.30,21.05321,3332.51
1243.40,21.05483,3330.74
1243.50,21.05663,3330.83
1243.60,21.0585,3331.59
1243.70,21.06004,3329.17
1243.80,21.06149,3326.65
1243.90,21.06311,3324.97
1244.00,21.06516,3327.1
1244.10,21.06704,3328.43
1244.20,21.06866,3325.44
1244.30,21.0702,3323.16
1244.40,21.07182,3321.69
1244.50,21.07353,3321.17
1244.60,21.07524,3320.89
1244.70,21.07686,3319.37
1244.80,21.07848,3318.13
1244.90,21.08027,3318.2
1245.00,21.08215,3318.75
1245.10,21.08386,3317.63
1245.20,21.0854,3315.06
1245.30,21.08694,3312.97
1245.40,21.08881,3313.52
1245.50,21.09078,3314.2
1245.60,21.09223,3311.94
1245.70,21.09376,3309.25
1245.80,21.09522,3307.16
1245.90,21.09727,3308.86
1246.00,21.09931,3310.72
1246.10,21.10085,3307.86
1246.20,21.10239,3305.17
1246.30,21.10401,3303.67
1246.40,21.10563,3302.69
1246.50,21.10743,3302.53
1246.60,21.10905,3301.53
1246.70,21.11067,3300.05
1246.80,21.11238,3299.42
1246.90,21.11434,3300.08
1247.00,21.11605,3299.07
1247.10,21.11758,3296.49
1247.20,21.11912,3294.41
1247.30,21.12091,3293.88
1247.40,21.12288,3295
1247.50,21.1245,3293.33
1247.60,21.12595,3290.74
1247.70,21.12741,3288.01
1247.80,21.12937,3288.94
1247.90,21.13142,3291.14
1248.00,21.13304,3289.33
1248.10,21.13457,3286.06
1248.20,21.1362,3284.42
1248.30,21.13791,3283.45
1248.40,21.13961,3282.98
1248.50,21.14124,3281.69
1248.60,21.14286,3280.43
1248.70,21.14448,3279.47
1248.80,21.14644,3280.12
1248.90,21.14824,3279.68
1249.00,21.14977,3276.99
1249.10,21.15131,3274.78
1249.20,21.1531,3273.88
1249.30,21.15507,3275.22
1249.40,21.15669,3273.78
1249.50,21.15823,3270.97
1249.60,21.15959,3267.99
1249.70,21.16147,3268.05
1249.80,21.16352,3270.41
1249.90,21.16523,3269.4
1250.00,21.16676,3265.65
1250.10,21.16838,3264.08
1250.20,21.17001,3262.56
1250.30,21.1718,3262.37
1250.40,21.17351,3261.72
1250.50,21.17513,3260.3
1250.60,21.17675,3258.72
1250.70,21.17855,3258.31
1250.80,21.18034,3258.06
1250.90,21.18196,3256
1251.00,21.1835,3253.83
1251.10,21.18521,3252.61
1251.20,21.18717,3253.61
1251.30,21.18888,3252.32
1251.40,21.19041,3249.82
1251.50,21.19187,3246.9
1251.60,21.19357,3245.94
1251.70,21.19562,3247.87
1251.80,21.19742,3247.88
1251.90,21.19895,3244.47
1252.00,21.20057,3242.37
1252.10,21.2022,3240.64
1252.20,21.2039,3240.26
1252.30,21.2057,3239.9
1252.40,21.20723,3238.02
1252.50,21.20886,3236.12
1252.60,21.21065,3235.96
1252.70,21.21253,3236.18
1252.80,21.21423,3234.28
1252.90,21.21577,3231.96
1253.00,21.21731,3229.87
1253.10,21.21927,3230.27
1253.20,21.22107,3230.35
1253.30,21.2226,3227.6
1253.40,21.22405,3224.74
1253.50,21.22568,3223.12
1253.60,21.22772,3224.53
1253.70,21.2296,3225.22
1253.80,21.23114,3222.05
1253.90,21.23276,3219.66
1254.00,21.23438,3217.82
1254.10,21.23609,3216.92
1254.20,21.2378,3216.32
1254.30,21.23951,3214.89
1254.40,21.24104,3212.93
1254.50,21.24284,3212.2
1254.60,21.24472,3212.47
1254.70,21.24634,3211.02
1254.80,21.24796,3208.47
1254.90,21.24958,3206.35
1255.00,21.25138,3205.77
1255.10,21.25325,3206.53
1255.20,21.25479,3203.86
1255.30,21.25624,3200.71
1255.40,21.25786,3198.81
1255.50,21.25983,3199.79
1255.60,21.26179,3201.12
1255.70,21.26341,3198.36
1255.80,21.26495,3195.39
1255.90,21.26657,3193.51
1256.00,21.26828,3192.45
1256.10,21.26999,3191.93
1256.20,21.27169,3190.5
1256.30,21.27323,3188.22
1256.40,21.27494,3187.29
1256.50,21.27682,3187.37
1256.60,21.27861,3186.81
1256.70,21.28015,3183.92
1256.80,21.28177,3181.92
1256.90,21.28348,3180.57
1257.00,21.28544,3181.12
1257.10,21.28698,3178.92
1257.20,21.28851,3176.02
1257.30,21.28997,3173.63
1257.40,21.29185,3173.83
1257.50,21.29398,3175.63
1257.60,21.2956,3173.21
1257.70,21.29714,3169.98
1257.80,21.29885,3168.12
1257.90,21.30047,3166.66
1258.00,21.30218,3165.82
1258.10,21.30388,3164.68
1258.20,21.30542,3162.47
1258.30,21.30713,3160.98
1258.40,21.30901,3160.91
1258.50,21.3108,3160.44
1258.60,21.31234,3157.74
1258.70,21.31396,3155.32
1258.80,21.31567,3153.96
1258.90,21.31754,3153.72
1259.00,21.31925,3152.74
1259.10,21.3207,3149.76
1259.20,21.32224,3147
1259.30,21.32403,3146.51
1259.40,21.32608,3148.11
1259.50,21.32779,3146.5
1259.60,21.32933,3142.96
1259.70,21.33086,3140.07
1259.80,21.33257,3139.14
1259.90,21.33436,3138.82
1260.00,21.33607,3137.69
1260.10,21.33761,3135.16
1260.20,21.33923,3133.13
1260.30,21.34111,3133.58
1260.40,21.34299,3133.07
1260.50,21.34461,3130.1
1260.60,21.34623,3127.73
1260.70,21.34794,3126.4
1260.80,21.34973,3125.67
1260.90,21.35135,3124.13
1261.00,21.35289,3121.38
1261.10,21.35443,3118.71
1261.20,21.35614,3117.76
1261.30,21.35818,3119.1
1261.40,21.35998,3118.45
1261.50,21.36152,3114.77
1261.60,21.36305,3111.93
1261.70,21.36476,3110.02
1261.80,21.36655,3109.73
1261.90,21.36826,3108.65
1262.00,21.36988,3106.51
1262.10,21.3715,3104.17
1262.20,21.37321,3103.63
1262.30,21.37509,3102.82
1262.40,21.3768,3101.3
1262.50,21.37833,3098.29
1262.60,21.37996,3096.21
1262.70,21.38175,3095.59
1262.80,21.38363,3095.25
1262.90,21.38516,3092.27
1263.00,21.38662,3089.33
1263.10,21.38824,3087.25
1263.20,21.39029,3088.52
1263.30,21.39216,3088.48
1263.40,21.3937,3084.75
1263.50,21.39532,3082.03
1263.60,21.39686,3079.46
1263.70,21.39866,3079.02
1263.80,21.40036,3077.98
1263.90,21.40207,3076.11
1264.00,21.40361,3073.67
1264.10,21.4054,3072.67
1264.20,21.40728,3072.51
1264.30,21.40899,3070.48
1264.40,21.41052,3067.33
1264.50,21.41214,3065.18
1264.60,21.41394,3064.08
1264.70,21.41582,3063.81
1264.80,21.41735,3061.22
1264.90,21.41889,3058.02
1265.00,21.42043,3055.44
1265.10,21.42239,3056.36
1265.20,21.42427,3056.35
1265.30,21.42598,3053.36
1265.40,21.42751,3049.94
1265.50,21.42905,3047.6
1265.60,21.43084,3046.75
1265.70,21.43263,3045.96
1265.80,21.43426,3044.02
1265.90,21.43579,3040.97
1266.00,21.4375,3039.57
1266.10,21.43947,3039.6
1266.20,21.44118,3037.73
1266.30,21.44271,3034.55
1266.40,21.44433,3032.19
1266.50,21.44604,3030.86
1266.60,21.44792,3030.04
1266.70,21.44954,3028.33
1266.80,21.45108,3025.13
1266.90,21.45253,3021.95
1267.00,21.45449,3022.03
1267.10,21.45646,3022.61
1267.20,21.45816,3020.33
1267.30,21.4597,3016.71
1267.40,21.46124,3013.89
1267.50,21.46294,3012.69
1267.60,21.46474,3011.79
1267.70,21.46645,3010.07
1267.80,21.4679,3006.79
1267.90,21.46969,3005.17
1268.00,21.47165,3005.46
1268.10,21.47336,3003.24
1268.20,21.47498,3000.13
1268.30,21.47661,2997.84
1268.40,21.4784,2996.4
1268.50,21.48011,2994.95
1268.60,21.48173,2992.62
1268.70,21.48327,2989.98
1268.80,21.48472,2986.44
1268.90,21.4866,2986.29
1269.00,21.48856,2986.8
1269.10,21.49035,2984.69
1269.20,21.49189,2981.09
1269.30,21.49343,2978.03
1269.40,21.49513,2976.2
1269.50,21.49693,2975.37
1269.60,21.49864,2973.61
1269.70,21.50008,2970.29
1269.80,21.50188,2968.22
1269.90,21.50367,2968.1
1270.00,21.50555,2966.83
1270.10,21.50709,2963.5
1270.20,21.50871,2960.46
1270.30,21.51041,2958.49
1270.40,21.51221,2957.69
1270.50,21.514,2956.36
1270.60,21.51554,2952.7
1270.70,21.51699,2949.52
1270.80,21.5187,2948.13
1270.90,21.52066,2948.28
1271.00,21.52245,2946.79
1271.10,21.52408,2943.57
1271.20,21.52561,2940.1
1271.30,21.52732,2938.13
1271.40,21.52912,2937.06
1271.50,21.53082,2935.31
1271.60,21.53236,2932.37
1271.70,21.53398,2929.19
1271.80,21.53586,2929.17
1271.90,21.53774,2927.97
1272.00,21.53936,2924.55
1272.10,21.54098,2921.48
1272.20,21.5426,2919.23
1272.30,21.5444,2918.01
1272.40,21.54619,2916.49
1272.50,21.54773,2912.83
1272.60,21.54918,2909.16
1272.70,21.5508,2907.51
1272.80,21.55276,2907.42
1272.90,21.55473,2907.1
1273.00,21.55635,2903.39
1273.10,21.55789,2899.58
1273.20,21.55943,2896.5
1273.30,21.56122,2895.25
1273.40,21.56301,2893.84
1273.50,21.56455,2891.21
1273.60,21.56608,2887.77
1273.70,21.56796,2887.17
1273.80,21.56984,2886.21
1273.90,21.57155,2883.19
