Specimen choice input : Material,Steel,
Specimen properties : Geometry,Rectangular,
Width,5.59024,mm
Thickness,5.59024,mm
,,
Time,Extension,Load
(s),(mm),(N)
0,0,9.28
0.1,0,14.47
0.2,0,14.47
0.3,0,15.83
0.4,0,17.66
0.5,0.01,19.06
0.6,0.01,20.31
0.7,0.01,21.68
0.8,0.01,23.02
0.9,0.01,24.38
1,0.01,25.62
1.1,0.01,27.04
1.2,0.01,28.3
1.3,0.01,29.65
1.4,0.01,30.88
1.5,0.01,32.27
1.6,0.01,33.53
1.7,0.01,34.88
1.8,0.01,36.11
1.9,0.01,37.51
2,0.01,38.8
2.1,0.01,40.12
2.2,0.01,41.43
2.3,0.01,42.76
2.4,0.01,44.08
2.5,0.01,45.38
2.6,0.01,46.71
2.7,0.01,48.05
2.8,0.01,49.36
2.9,0.01,50.73
3,0.01,52
3.1,0.01,53.4
3.2,0.01,54.69
3.3,0.01,55.89
3.4,0.01,57.26
3.5,0.02,58.59
3.6,0.02,59.98
3.7,0.02,61.25
3.8,0.02,62.57
3.9,0.02,63.81
4,0.02,65.2
4.1,0.02,66.41
4.2,0.02,67.75
4.3,0.02,69.07
4.4,0.02,70.47
4.5,0.02,71.75
4.6,0.02,73.05
4.7,0.02,74.31
4.8,0.02,75.69
4.9,0.02,76.98
5,0.02,78.34
5.1,0.02,79.65
5.2,0.02,81.05
5.3,0.02,82.25
5.4,0.02,83.76
5.5,0.02,84.85
5.6,0.02,86.31
5.7,0.02,87.61
5.8,0.02,88.85
5.9,0.02,90.22
6,0.02,91.6
6.1,0.02,92.86
6.2,0.02,94.1
6.3,0.02,95.62
6.4,0.02,96.98
6.5,0.02,97.99
6.6,0.02,99.53
6.7,0.03,100.73
6.8,0.03,102.03
6.9,0.03,103.24
7,0.03,104.64
7.1,0.03,106.05
7.2,0.03,107.37
7.3,0.03,108.68
7.4,0.03,109.9
7.5,0.03,111.18
7.6,0.03,112.55
7.7,0.03,113.87
7.8,0.03,115.24
7.9,0.03,116.58
8,0.03,117.87
8.1,0.03,119.19
8.2,0.03,120.53
8.3,0.03,121.8
8.4,0.03,123.1
8.5,0.03,124.47
8.6,0.03,125.88
8.7,0.03,127.14
8.8,0.03,128.41
8.9,0.03,129.73
9,0.03,131.01
9.1,0.03,132.39
9.2,0.03,133.63
9.3,0.03,134.96
9.4,0.03,136.34
9.5,0.03,137.61
9.6,0.03,138.86
9.7,0.03,140.2
9.8,0.03,141.48
9.9,0.04,142.9
10,0.04,144.13
10.1,0.04,145.53
10.2,0.04,146.77
10.3,0.04,148.13
10.4,0.04,149.43
10.5,0.04,150.78
10.6,0.04,152.09
10.7,0.04,153.41
10.8,0.04,154.72
10.9,0.04,156.08
11,0.04,157.36
11.1,0.04,158.72
11.2,0.04,160
11.3,0.04,161.37
11.4,0.04,162.7
11.5,0.04,163.98
11.6,0.04,165.29
11.7,0.04,166.64
11.8,0.04,167.92
11.9,0.04,169.22
12,0.04,170.57
12.1,0.04,171.81
12.2,0.04,173.17
12.3,0.04,174.48
12.4,0.04,175.79
12.5,0.04,177.12
12.6,0.04,178.45
12.7,0.04,179.75
12.8,0.04,181.07
12.9,0.04,182.43
13,0.04,183.74
13.1,0.04,185.06
13.2,0.05,186.37
13.3,0.05,187.66
13.4,0.05,189.03
13.5,0.05,190.32
13.6,0.05,191.61
13.7,0.05,192.96
13.8,0.05,194.39
13.9,0.05,195.56
14,0.05,196.94
14.1,0.05,198.31
14.2,0.05,199.6
14.3,0.05,200.83
14.4,0.05,202.18
14.5,0.05,203.5
14.6,0.05,204.82
14.7,0.05,206.09
14.8,0.05,207.41
14.9,0.05,208.79
15,0.05,210.07
15.1,0.05,211.38
15.2,0.05,212.72
15.3,0.05,213.99
15.4,0.05,215.33
15.5,0.05,216.67
15.6,0.05,217.96
15.7,0.05,219.32
15.8,0.05,220.61
15.9,0.05,221.92
16,0.05,223.26
16.1,0.05,224.61
16.2,0.05,225.89
16.3,0.05,227.19
16.4,0.05,228.49
16.5,0.05,229.91
16.6,0.05,231.2
16.7,0.05,232.5
16.8,0.06,233.78
16.9,0.06,235.16
17,0.06,236.39
17.1,0.06,237.81
17.2,0.06,239.05
17.3,0.06,240.43
17.4,0.06,241.64
17.5,0.06,242.99
17.6,0.06,244.29
17.7,0.06,245.64
17.8,0.06,246.92
17.9,0.06,248.25
18,0.06,249.59
18.1,0.06,250.82
18.2,0.06,252.21
18.3,0.06,253.48
18.4,0.06,254.79
18.5,0.06,256.15
18.6,0.06,257.49
18.7,0.06,258.84
18.8,0.06,260.05
18.9,0.06,261.43
19,0.06,262.72
19.1,0.06,264.12
19.2,0.06,265.36
19.3,0.06,266.73
19.4,0.06,268.07
19.5,0.06,269.36
19.6,0.06,270.67
19.7,0.06,272.01
19.8,0.06,273.32
19.9,0.06,274.64
20,0.06,275.97
20.1,0.06,277.29
20.2,0.06,278.59
20.3,0.06,279.94
20.4,0.07,281.17
20.5,0.07,282.57
20.6,0.07,283.82
20.7,0.07,285.11
20.8,0.07,286.46
20.9,0.07,287.73
21,0.07,289.08
21.1,0.07,290.36
21.2,0.07,291.69
21.3,0.07,293
21.4,0.07,294.3
21.5,0.07,295.64
21.6,0.07,296.99
21.7,0.07,298.32
21.8,0.07,299.63
21.9,0.07,300.95
22,0.07,302.27
22.1,0.07,303.55
22.2,0.07,304.93
22.3,0.07,306.22
22.4,0.07,307.59
22.5,0.07,308.87
22.6,0.07,310.2
22.7,0.07,311.49
22.8,0.07,312.86
22.9,0.07,314.14
23,0.07,315.46
23.1,0.07,316.76
23.2,0.07,318.1
23.3,0.07,319.4
23.4,0.07,320.7
23.5,0.07,322.02
23.6,0.07,323.37
23.7,0.07,324.65
23.8,0.07,325.96
23.9,0.07,327.27
24,0.08,328.58
24.1,0.08,329.93
24.2,0.08,331.26
24.3,0.08,332.59
24.4,0.08,333.86
24.5,0.08,335.19
24.6,0.08,336.54
24.7,0.08,337.81
24.8,0.08,339.14
24.9,0.08,340.45
25,0.08,341.86
25.1,0.08,343.12
25.2,0.08,344.4
25.3,0.08,345.74
25.4,0.08,347.1
25.5,0.08,348.45
25.6,0.08,349.66
25.7,0.08,351.04
25.8,0.08,352.34
25.9,0.08,353.63
26,0.08,354.99
26.1,0.08,356.29
26.2,0.08,357.68
26.3,0.08,358.93
26.4,0.08,360.24
26.5,0.08,361.55
26.6,0.08,362.84
26.7,0.08,364.17
26.8,0.08,365.46
26.9,0.08,366.86
27,0.08,368.11
27.1,0.08,369.45
27.2,0.08,370.73
27.3,0.08,372.08
27.4,0.08,373.36
27.5,0.08,374.73
27.6,0.08,376.04
27.7,0.09,377.38
27.8,0.09,378.68
27.9,0.09,379.96
28,0.09,381.31
28.1,0.09,382.63
28.2,0.09,383.99
28.3,0.09,385.3
28.4,0.09,386.6
28.5,0.09,387.95
28.6,0.09,389.24
28.7,0.09,390.61
28.8,0.09,391.89
28.9,0.09,393.19
29,0.09,394.5
29.1,0.09,395.82
29.2,0.09,397.19
29.3,0.09,398.42
29.4,0.09,399.77
29.5,0.09,401.09
29.6,0.09,402.36
29.7,0.09,403.65
29.8,0.09,405.01
29.9,0.09,406.32
30,0.09,407.62
30.1,0.09,408.99
30.2,0.09,410.27
30.3,0.09,411.58
30.4,0.09,412.96
30.5,0.09,414.24
30.6,0.09,415.58
30.7,0.09,416.85
30.8,0.09,418.22
30.9,0.09,419.51
31,0.09,420.87
31.1,0.09,422.16
31.2,0.09,423.5
31.3,0.09,424.76
31.4,0.1,426.12
31.5,0.1,427.41
31.6,0.1,428.81
31.7,0.1,430.06
31.8,0.1,431.42
31.9,0.1,432.73
32,0.1,434.05
32.1,0.1,435.38
32.2,0.1,436.66
32.3,0.1,437.94
32.4,0.1,439.28
32.5,0.1,440.58
32.6,0.1,441.85
32.7,0.1,443.19
32.8,0.1,444.48
32.9,0.1,445.84
33,0.1,447.12
33.1,0.1,448.42
33.2,0.1,449.71
33.3,0.1,451.08
33.4,0.1,452.36
33.5,0.1,453.73
33.6,0.1,455.04
33.7,0.1,456.34
33.8,0.1,457.67
33.9,0.1,459.04
34,0.1,460.32
34.1,0.1,461.65
34.2,0.1,463
34.3,0.1,464.27
34.4,0.1,465.66
34.5,0.1,466.97
34.6,0.1,468.24
34.7,0.1,469.56
34.8,0.1,470.91
34.9,0.1,472.25
35,0.11,473.51
35.1,0.11,474.85
35.2,0.11,476.15
35.3,0.11,477.47
35.4,0.11,478.76
35.5,0.11,480.15
35.6,0.11,481.38
35.7,0.11,482.76
35.8,0.11,484.06
35.9,0.11,485.37
36,0.11,486.65
36.1,0.11,487.97
36.2,0.11,489.3
36.3,0.11,490.61
36.4,0.11,491.94
36.5,0.11,493.28
36.6,0.11,494.59
36.7,0.11,495.91
36.8,0.11,497.21
36.9,0.11,498.56
37,0.11,499.89
37.1,0.11,501.19
37.2,0.11,502.58
37.3,0.11,503.81
37.4,0.11,505.21
37.5,0.11,506.45
37.6,0.11,507.78
37.7,0.11,509.1
37.8,0.11,510.43
37.9,0.11,511.75
38,0.11,513.1
38.1,0.11,514.35
38.2,0.11,515.7
38.3,0.11,516.96
38.4,0.11,518.32
38.5,0.11,519.63
38.6,0.11,520.98
38.7,0.12,522.22
38.8,0.12,523.57
38.9,0.12,524.83
39,0.12,526.18
39.1,0.12,527.5
39.2,0.12,528.83
39.3,0.12,530.11
39.4,0.12,531.45
39.5,0.12,532.81
39.6,0.12,534.08
39.7,0.12,535.43
39.8,0.12,536.75
39.9,0.12,538.08
40,0.12,539.35
40.1,0.12,540.72
40.2,0.12,542.02
40.3,0.12,543.38
40.4,0.12,544.67
40.5,0.12,546.02
40.6,0.12,547.3
40.7,0.12,548.64
40.8,0.12,549.97
40.9,0.12,551.28
41,0.12,552.57
41.1,0.12,553.92
41.2,0.12,555.22
41.3,0.12,556.52
41.4,0.12,557.83
41.5,0.12,559.16
41.6,0.12,560.42
41.7,0.12,561.79
41.8,0.12,563.06
41.9,0.12,564.42
42,0.12,565.69
42.1,0.12,567.04
42.2,0.12,568.33
42.3,0.12,569.64
42.4,0.13,570.95
42.5,0.13,572.28
42.6,0.13,573.65
42.7,0.13,574.97
42.8,0.13,576.25
42.9,0.13,577.6
43,0.13,578.9
43.1,0.13,580.29
43.2,0.13,581.54
43.3,0.13,582.93
43.4,0.13,584.25
43.5,0.13,585.51
43.6,0.13,586.83
43.7,0.13,588.13
43.8,0.13,589.46
43.9,0.13,590.86
44,0.13,592.14
44.1,0.13,593.37
44.2,0.13,594.79
44.3,0.13,596.03
44.4,0.13,597.33
44.5,0.13,598.67
44.6,0.13,599.96
44.7,0.13,601.27
44.8,0.13,602.62
44.9,0.13,603.9
45,0.13,605.22
45.1,0.13,606.53
45.2,0.13,607.84
45.3,0.13,609.13
45.4,0.13,610.51
45.5,0.13,611.75
45.6,0.13,613.1
45.7,0.13,614.45
45.8,0.13,615.72
45.9,0.13,617.04
46,0.13,618.42
46.1,0.14,619.73
46.2,0.14,621.05
46.3,0.14,622.39
46.4,0.14,623.73
46.5,0.14,625.03
46.6,0.14,626.42
46.7,0.14,627.62
46.8,0.14,629
46.9,0.14,630.28
47,0.14,631.61
47.1,0.14,632.9
47.2,0.14,634.27
47.3,0.14,635.59
47.4,0.14,636.89
47.5,0.14,638.15
47.6,0.14,639.5
47.7,0.14,640.8
47.8,0.14,642.07
47.9,0.14,643.43
48,0.14,644.71
48.1,0.14,646.08
48.2,0.14,647.4
48.3,0.14,648.69
48.4,0.14,650.02
48.5,0.14,651.34
48.6,0.14,652.64
48.7,0.14,654.01
48.8,0.14,655.28
48.9,0.14,656.62
49,0.14,657.91
49.1,0.14,659.23
49.2,0.14,660.54
49.3,0.14,661.92
49.4,0.14,663.19
49.5,0.14,664.57
49.6,0.14,665.89
49.7,0.14,667.19
49.8,0.15,668.51
49.9,0.15,669.8
50,0.15,671.16
50.1,0.15,672.42
50.2,0.15,673.77
50.3,0.15,675.06
50.4,0.15,676.37
50.5,0.15,677.68
50.6,0.15,678.98
50.7,0.15,680.31
50.8,0.15,681.66
50.9,0.15,682.95
51,0.15,684.28
51.1,0.15,685.57
51.2,0.15,686.91
51.3,0.15,688.23
51.4,0.15,689.53
51.5,0.15,690.85
51.6,0.15,692.13
51.7,0.15,693.5
51.8,0.15,694.83
51.9,0.15,696.15
52,0.15,697.52
52.1,0.15,698.81
52.2,0.15,700.13
52.3,0.15,701.42
52.4,0.15,702.79
52.5,0.15,704.04
52.6,0.15,705.4
52.7,0.15,706.76
52.8,0.15,708.05
52.9,0.15,709.34
53,0.15,710.65
53.1,0.15,711.95
53.2,0.15,713.31
53.3,0.15,714.59
53.4,0.15,715.89
53.5,0.16,717.23
53.6,0.16,718.52
53.7,0.16,719.85
53.8,0.16,721.13
53.9,0.16,722.48
54,0.16,723.77
54.1,0.16,725.03
54.2,0.16,726.4
54.3,0.16,727.75
54.4,0.16,729.03
54.5,0.16,730.34
54.6,0.16,731.69
54.7,0.16,733.04
54.8,0.16,734.37
54.9,0.16,735.67
55,0.16,736.92
55.1,0.16,738.37
55.2,0.16,739.61
55.3,0.16,740.94
55.4,0.16,742.23
55.5,0.16,743.62
55.6,0.16,744.93
55.7,0.16,746.25
55.8,0.16,747.58
55.9,0.16,748.97
56,0.16,750.18
56.1,0.16,751.48
56.2,0.16,752.79
56.3,0.16,754.14
56.4,0.16,755.44
56.5,0.16,756.73
56.6,0.16,758.01
56.7,0.16,759.34
56.8,0.16,760.69
56.9,0.16,761.92
57,0.16,763.23
57.1,0.16,764.61
57.2,0.17,765.9
57.3,0.17,767.21
57.4,0.17,768.55
57.5,0.17,769.86
57.6,0.17,771.16
57.7,0.17,772.5
57.8,0.17,773.85
57.9,0.17,775.16
58,0.17,776.48
58.1,0.17,777.79
58.2,0.17,779.15
58.3,0.17,780.47
58.4,0.17,781.78
58.5,0.17,783.12
58.6,0.17,784.41
58.7,0.17,785.74
58.8,0.17,787.01
58.9,0.17,788.31
59,0.17,789.74
59.1,0.17,790.98
59.2,0.17,792.29
59.3,0.17,793.63
59.4,0.17,794.95
59.5,0.17,796.24
59.6,0.17,797.6
59.7,0.17,798.86
59.8,0.17,800.2
59.9,0.17,801.46
60,0.17,802.8
60.1,0.17,804.12
60.2,0.17,805.42
60.3,0.17,806.77
60.4,0.17,808.09
60.5,0.17,809.42
60.6,0.17,810.72
60.7,0.17,812.03
60.8,0.17,813.44
60.9,0.18,814.68
61,0.18,816.05
61.1,0.18,817.4
61.2,0.18,818.65
61.3,0.18,820
61.4,0.18,821.31
61.5,0.18,822.6
61.6,0.18,823.93
61.7,0.18,825.27
61.8,0.18,826.52
61.9,0.18,827.84
62,0.18,829.2
62.1,0.18,830.56
62.2,0.18,831.83
62.3,0.18,833.17
62.4,0.18,834.43
62.5,0.18,835.82
62.6,0.18,837.1
62.7,0.18,838.33
62.8,0.18,839.68
62.9,0.18,841.04
63,0.18,842.31
63.1,0.18,843.62
63.2,0.18,844.94
63.3,0.18,846.3
63.4,0.18,847.6
63.5,0.18,848.94
63.6,0.18,850.26
63.7,0.18,851.6
63.8,0.18,852.94
63.9,0.18,854.25
64,0.18,855.52
64.1,0.18,856.89
64.2,0.18,858.23
64.3,0.18,859.47
64.4,0.18,860.85
64.5,0.19,862.15
64.6,0.19,863.41
64.7,0.19,864.77
64.8,0.19,866.13
64.9,0.19,867.42
65,0.19,868.7
65.1,0.19,870.05
65.2,0.19,871.39
65.3,0.19,872.67
65.4,0.19,874
65.5,0.19,875.26
65.6,0.19,876.61
65.7,0.19,877.91
65.8,0.19,879.22
65.9,0.19,880.54
66,0.19,881.84
66.1,0.19,883.14
66.2,0.19,884.48
66.3,0.19,885.82
66.4,0.19,887.14
66.5,0.19,888.44
66.6,0.19,889.73
66.7,0.19,891.1
66.8,0.19,892.47
66.9,0.19,893.74
67,0.19,895.07
67.1,0.19,896.42
67.2,0.19,897.72
67.3,0.19,899.04
67.4,0.19,900.32
67.5,0.19,901.68
67.6,0.19,903.05
67.7,0.19,904.23
67.8,0.19,905.56
67.9,0.19,906.9
68,0.19,908.27
68.1,0.19,909.53
68.2,0.2,910.82
68.3,0.2,912.2
68.4,0.2,913.51
68.5,0.2,914.81
68.6,0.2,916.13
68.7,0.2,917.42
68.8,0.2,918.7
68.9,0.2,920.09
69,0.2,921.31
69.1,0.2,922.67
69.2,0.2,923.98
69.3,0.2,925.28
69.4,0.2,926.57
69.5,0.2,927.95
69.6,0.2,929.22
69.7,0.2,930.57
69.8,0.2,931.85
69.9,0.2,933.22
70,0.2,934.53
70.1,0.2,935.88
70.2,0.2,937.16
70.3,0.2,938.52
70.4,0.2,939.87
70.5,0.2,941.17
70.6,0.2,942.51
70.7,0.2,943.84
70.8,0.2,945.12
70.9,0.2,946.46
71,0.2,947.73
71.1,0.2,949.08
71.2,0.2,950.4
71.3,0.2,951.65
71.4,0.2,952.96
71.5,0.2,954.3
71.6,0.2,955.63
71.7,0.2,956.91
71.8,0.2,958.24
71.9,0.21,959.58
72,0.21,960.9
72.1,0.21,962.18
72.2,0.21,963.53
72.3,0.21,964.86
72.4,0.21,966.18
72.5,0.21,967.51
72.6,0.21,968.78
72.7,0.21,970.12
72.8,0.21,971.45
72.9,0.21,972.72
73,0.21,974.07
73.1,0.21,975.45
73.2,0.21,976.7
73.3,0.21,978.01
73.4,0.21,979.38
73.5,0.21,980.7
73.6,0.21,981.99
73.7,0.21,983.32
73.8,0.21,984.67
73.9,0.21,985.99
74,0.21,987.29
74.1,0.21,988.59
74.2,0.21,989.91
74.3,0.21,991.28
74.4,0.21,992.53
74.5,0.21,993.8
74.6,0.21,995.16
74.7,0.21,996.46
74.8,0.21,997.71
74.9,0.21,999.09
75,0.21,1000.39
75.1,0.21,1001.7
75.2,0.21,1003
75.3,0.21,1004.39
75.4,0.21,1005.68
75.5,0.22,1007.04
75.6,0.22,1008.31
75.7,0.22,1009.69
75.8,0.22,1010.98
75.9,0.22,1012.28
76,0.22,1013.64
76.1,0.22,1014.97
76.2,0.22,1016.29
76.3,0.22,1017.59
76.4,0.22,1018.92
76.5,0.22,1020.28
76.6,0.22,1021.56
76.7,0.22,1022.81
76.8,0.22,1024.16
76.9,0.22,1025.49
77,0.22,1026.8
77.1,0.22,1028.09
77.2,0.22,1029.42
77.3,0.22,1030.72
77.4,0.22,1032.02
77.5,0.22,1033.37
77.6,0.22,1034.66
77.7,0.22,1036.01
77.8,0.22,1037.3
77.9,0.22,1038.56
78,0.22,1039.95
78.1,0.22,1041.29
78.2,0.22,1042.48
78.3,0.22,1043.84
78.4,0.22,1045.2
78.5,0.22,1046.5
78.6,0.22,1047.8
78.7,0.22,1049.17
78.8,0.22,1050.5
78.9,0.22,1051.79
79,0.22,1053.12
79.1,0.22,1054.49
79.2,0.23,1055.82
79.3,0.23,1057.13
79.4,0.23,1058.39
79.5,0.23,1059.75
79.6,0.23,1061.05
79.7,0.23,1062.33
79.8,0.23,1063.67
79.9,0.23,1064.98
80,0.23,1066.34
80.1,0.23,1067.58
80.2,0.23,1068.95
80.3,0.23,1070.26
80.4,0.23,1071.58
80.5,0.23,1072.88
80.6,0.23,1074.21
80.7,0.23,1075.5
80.8,0.23,1076.77
80.9,0.23,1078.08
81,0.23,1079.35
81.1,0.23,1080.75
81.2,0.23,1082.06
81.3,0.23,1083.3
81.4,0.23,1084.66
81.5,0.23,1085.99
81.6,0.23,1087.33
81.7,0.23,1088.63
81.8,0.23,1089.97
81.9,0.23,1091.33
82,0.23,1092.63
82.1,0.23,1093.95
82.2,0.23,1095.33
82.3,0.23,1096.65
82.4,0.23,1097.91
82.5,0.23,1099.28
82.6,0.23,1100.53
82.7,0.23,1101.92
82.8,0.23,1103.16
82.9,0.24,1104.49
83,0.24,1105.81
83.1,0.24,1107.26
83.2,0.24,1108.42
83.3,0.24,1109.79
83.4,0.24,1111.08
83.5,0.24,1112.42
83.6,0.24,1113.68
83.7,0.24,1115.07
83.8,0.24,1116.35
83.9,0.24,1117.69
84,0.24,1118.95
84.1,0.24,1120.26
84.2,0.24,1121.61
84.3,0.24,1122.93
84.4,0.24,1124.21
84.5,0.24,1125.56
84.6,0.24,1126.92
84.7,0.24,1128.19
84.8,0.24,1129.46
84.9,0.24,1130.83
85,0.24,1132.21
85.1,0.24,1133.47
85.2,0.24,1134.81
85.3,0.24,1136.16
85.4,0.24,1137.48
85.5,0.24,1138.71
85.6,0.24,1140.1
85.7,0.24,1141.39
85.8,0.24,1142.73
85.9,0.24,1143.97
86,0.24,1145.29
86.1,0.24,1146.68
86.2,0.24,1147.99
86.3,0.24,1149.26
86.4,0.24,1150.57
86.5,0.25,1151.93
86.6,0.25,1153.24
86.7,0.25,1154.52
86.8,0.25,1155.84
86.9,0.25,1157.18
87,0.25,1158.51
87.1,0.25,1159.83
87.2,0.25,1161.1
87.3,0.25,1162.45
87.4,0.25,1163.75
87.5,0.25,1165
87.6,0.25,1166.41
87.7,0.25,1167.7
87.8,0.25,1169.07
87.9,0.25,1170.36
88,0.25,1171.72
88.1,0.25,1173.07
88.2,0.25,1174.33
88.3,0.25,1175.65
88.4,0.25,1176.97
88.5,0.25,1178.31
88.6,0.25,1179.58
88.7,0.25,1180.87
88.8,0.25,1182.25
88.9,0.25,1183.57
89,0.25,1184.83
89.1,0.25,1186.17
89.2,0.25,1187.51
89.3,0.25,1188.85
89.4,0.25,1190.08
89.5,0.25,1191.37
89.6,0.25,1192.74
89.7,0.25,1194.1
89.8,0.25,1195.3
89.9,0.25,1196.67
90,0.25,1198.04
90.1,0.25,1199.27
90.2,0.26,1200.59
90.3,0.26,1201.98
90.4,0.26,1203.28
90.5,0.26,1204.56
90.6,0.26,1205.94
90.7,0.26,1207.33
90.8,0.26,1208.59
90.9,0.26,1209.94
91,0.26,1211.33
91.1,0.26,1212.56
91.2,0.26,1213.79
91.3,0.26,1215.14
91.4,0.26,1216.5
91.5,0.26,1217.82
91.6,0.26,1219.09
91.7,0.26,1220.47
91.8,0.26,1221.83
91.9,0.26,1223.09
92,0.26,1224.41
92.1,0.26,1225.68
92.2,0.26,1227.06
92.3,0.26,1228.24
92.4,0.26,1229.6
92.5,0.26,1230.95
92.6,0.26,1232.27
92.7,0.26,1233.53
92.8,0.26,1234.92
92.9,0.26,1236.16
93,0.26,1237.52
93.1,0.26,1238.78
93.2,0.26,1240.12
93.3,0.26,1241.47
93.4,0.26,1242.69
93.5,0.26,1244.06
93.6,0.26,1245.43
93.7,0.26,1246.78
93.8,0.26,1248.06
93.9,0.27,1249.41
94,0.27,1250.75
94.1,0.27,1252.06
94.2,0.27,1253.31
94.3,0.27,1254.68
94.4,0.27,1256.02
94.5,0.27,1257.35
94.6,0.27,1258.6
94.7,0.27,1259.99
94.8,0.27,1261.21
94.9,0.27,1262.51
95,0.27,1263.89
95.1,0.27,1265.25
95.2,0.27,1266.5
95.3,0.27,1267.84
95.4,0.27,1269.12
95.5,0.27,1270.48
95.6,0.27,1271.7
95.7,0.27,1273.08
95.8,0.27,1274.42
95.9,0.27,1275.7
96,0.27,1277.02
96.1,0.27,1278.37
96.2,0.27,1279.67
96.3,0.27,1280.98
96.4,0.27,1282.33
96.5,0.27,1283.69
96.6,0.27,1284.95
96.7,0.27,1286.24
96.8,0.27,1287.62
96.9,0.27,1288.95
97,0.27,1290.19
97.1,0.27,1291.54
97.2,0.27,1292.89
97.3,0.27,1294.19
97.4,0.27,1295.47
97.5,0.28,1296.88
97.6,0.28,1298.15
97.7,0.28,1299.5
97.8,0.28,1300.82
97.9,0.28,1302.12
98,0.28,1303.42
98.1,0.28,1304.69
98.2,0.28,1306.04
98.3,0.28,1307.35
98.4,0.28,1308.63
98.5,0.28,1310
98.6,0.28,1311.29
98.7,0.28,1312.56
98.8,0.28,1313.89
98.9,0.28,1315.26
99,0.28,1316.58
99.1,0.28,1317.83
99.2,0.28,1319.16
99.3,0.28,1320.5
99.4,0.28,1321.87
99.5,0.28,1323.11
99.6,0.28,1324.49
99.7,0.28,1325.82
99.8,0.28,1327.11
99.9,0.28,1328.45
100,0.28,1329.82
100.1,0.28,1331.09
100.2,0.28,1332.35
100.3,0.28,1333.7
100.4,0.28,1335.12
100.5,0.28,1336.27
100.6,0.28,1337.66
100.7,0.28,1339
100.8,0.28,1340.33
100.9,0.28,1341.58
101,0.28,1342.95
101.1,0.28,1344.25
101.2,0.29,1345.55
101.3,0.29,1346.83
101.4,0.29,1348.22
101.5,0.29,1349.5
101.6,0.29,1350.76
101.7,0.29,1352.14
101.8,0.29,1353.46
101.9,0.29,1354.72
102,0.29,1356.04
102.1,0.29,1357.42
102.2,0.29,1358.77
102.3,0.29,1360.06
102.4,0.29,1361.3
102.5,0.29,1362.69
102.6,0.29,1363.95
102.7,0.29,1365.33
102.8,0.29,1366.64
102.9,0.29,1368.01
103,0.29,1369.23
103.1,0.29,1370.57
103.2,0.29,1371.94
103.3,0.29,1373.25
103.4,0.29,1374.54
103.5,0.29,1375.91
103.6,0.29,1377.22
103.7,0.29,1378.53
103.8,0.29,1379.78
103.9,0.29,1381.18
104,0.29,1382.41
104.1,0.29,1383.72
104.2,0.29,1385.11
104.3,0.29,1386.42
104.4,0.29,1387.68
104.5,0.29,1389.06
104.6,0.29,1390.33
104.7,0.29,1391.59
104.8,0.29,1392.85
104.9,0.3,1394.24
105,0.3,1395.59
105.1,0.3,1396.85
105.2,0.3,1398.22
105.3,0.3,1399.57
105.4,0.3,1400.89
105.5,0.3,1402.15
105.6,0.3,1403.46
105.7,0.3,1404.76
105.8,0.3,1406.08
105.9,0.3,1407.44
106,0.3,1408.82
106.1,0.3,1410.1
106.2,0.3,1411.5
106.3,0.3,1412.81
106.4,0.3,1414.18
106.5,0.3,1415.34
106.6,0.3,1416.65
106.7,0.3,1418.02
106.8,0.3,1419.39
106.9,0.3,1420.56
107,0.3,1421.98
107.1,0.3,1423.28
107.2,0.3,1424.56
107.3,0.3,1425.92
107.4,0.3,1427.22
107.5,0.3,1428.48
107.6,0.3,1429.74
107.7,0.3,1431.14
107.8,0.3,1432.51
107.9,0.3,1433.75
108,0.3,1435.08
108.1,0.3,1436.47
108.2,0.3,1437.79
108.3,0.3,1439.07
108.4,0.3,1440.38
108.5,0.3,1441.71
108.6,0.31,1443.01
108.7,0.31,1444.3
108.8,0.31,1445.69
108.9,0.31,1446.93
109,0.31,1448.25
109.1,0.31,1449.68
109.2,0.31,1451.01
109.3,0.31,1452.3
109.4,0.31,1453.61
109.5,0.31,1454.91
109.6,0.31,1456.26
109.7,0.31,1457.48
109.8,0.31,1458.89
109.9,0.31,1460.22
110,0.31,1461.46
110.1,0.31,1462.78
110.2,0.31,1464.13
110.3,0.31,1465.44
110.4,0.31,1466.67
110.5,0.31,1468.06
110.6,0.31,1469.35
110.7,0.31,1470.66
110.8,0.31,1472
110.9,0.31,1473.32
111,0.31,1474.62
111.1,0.31,1475.88
111.2,0.31,1477.28
111.3,0.31,1478.59
111.4,0.31,1479.88
111.5,0.31,1481.24
111.6,0.31,1482.58
111.7,0.31,1483.92
111.8,0.31,1485.13
111.9,0.31,1486.55
112,0.31,1487.83
112.1,0.31,1489.11
112.2,0.31,1490.49
112.3,0.32,1491.87
112.4,0.32,1493.14
112.5,0.32,1494.43
112.6,0.32,1495.79
112.7,0.32,1497.13
112.8,0.32,1498.33
112.9,0.32,1499.67
113,0.32,1501.01
113.1,0.32,1502.32
113.2,0.32,1503.6
113.3,0.32,1505.01
113.4,0.32,1506.33
113.5,0.32,1507.45
113.6,0.32,1508.87
113.7,0.32,1510.2
113.8,0.32,1511.47
113.9,0.32,1512.79
114,0.32,1514.18
114.1,0.32,1515.5
114.2,0.32,1516.75
114.3,0.32,1518.05
114.4,0.32,1519.42
114.5,0.32,1520.72
114.6,0.32,1522.03
114.7,0.32,1523.43
